Gene,Chr,Start,End
NEUROD1,2,182533022,182545244
SAP18P2,2,182559151,182559887
RNU6ATAC19P,2,182603333,182603442
ITPRID2,2,182756457,182795465
PPP1R1C,2,182819207,182996112
KRT18P29,2,182825867,182827252
RNA5SP113,2,182913549,182913632
PDE1A,2,183004768,183388033
RN7SL267P,2,183179011,183179271
DNAJC10,2,183580984,183659191
RPL31P15,2,183652800,183653145
FRZB,2,183698002,183731365
RNU6-1122P,2,183738569,183738675
NCKAP1,2,183773843,183903185
KRT8P10,2,183935524,183937290
DUSP19,2,183943475,183964736
NUP35,2,183982242,184026408
LIN28AP1,2,184125297,184126191
CACYBPP2,2,184471968,184473003
MIR548AE1,2,185243702,185243771
LOC105373780,2,185458354,185463725
ZNF804A,2,185463256,185804219
RPL23AP33,2,185766835,185767289
LOC105373782,2,186029681,186031799
ELF2P4,2,186410449,186412545
FSIP2-AS2,2,186584601,186605204
FSIP2,2,186603531,186698017
FSIP2-AS1,2,186648418,186664878
LOC100420895,2,186698316,186699843
RPL21P32,2,186821314,186821779
LINC01473,2,186898258,186951044
RPL23AP35,2,187126092,187126517
MED28P3,2,187229325,187229857
ZC3H15,2,187350987,187374088
DPRXP1,2,187353283,187353896
ITGAV,2,187454783,187545628
FAM171B,2,187558787,187630686
ZSWIM2,2,187692202,187713897
IMPDH1P7,2,187865866,187868194
RN7SKP42,2,187987289,187987588
RNU6-989P,2,188135425,188135531
CALCRL,2,188206691,188312979
GAPDHP59,2,188280277,188280775
TFPI,2,188328957,188419162
ST13P2,2,188689970,188691471
LINC01090,2,188900323,189152418
LOC729141,2,189091844,189093289
RNA5SP114,2,189141459,189141571
GULP1,2,189156601,189460653
MIR561,2,189162219,189162315
DIRC1,2,189598465,189654850
COL3A1,2,189839099,189877472
MIR1245A,2,189842818,189842887
MIR1245B,2,189842819,189842887
MIR3606,2,189860356,189860418
COL5A2,2,189896624,190044487
MIR3129,2,189997762,189997837
KRT18P19,2,190175931,190177311
WDR75,2,190306200,190340278
KDM3AP1,2,190351943,190352717
SLC40A1,2,190425316,190445512
ASNSD1,2,190526185,190535557
ASDURF,2,190526185,190531127
ANKAR,2,190539396,190611376
OSGEPL1,2,190611386,190627924
OSGEPL1-AS1,2,190627506,190630282
ORMDL1,2,190628585,190649065
PMS1,2,190649176,190742355
LOC100421409,2,190686827,190687826
TERF1P6,2,190781780,190782484
HNRNPCP2,2,190787895,190789616
RNF11P1,2,190793087,190795768
MSTN,2,190920426,190927455
C2orf88,2,191002503,191068210
HIBCH,2,191068646,191184552
INPP1,2,191208315,191236391
MFSD6,2,191272302,191367040
NEMP2,2,191369064,191399448
RN7SKP179,2,191417990,191418206
NAB1,2,191513621,191557492
GLS,2,191745547,191830278
STAT1,2,191833875,191878897
RAB1AP1,2,191857168,191858484
STAT4-AS1,2,191886252,191897040
STAT4,2,191894302,192016322
RNU6-959P,2,191986676,191986782
HMGB1P27,2,192038929,192039848
MYO1B,2,192110130,192290112
RNU6-1045P,2,192235664,192235770
NABP1,2,192542862,192551669
LOC729254,2,192657566,192684975
CAVIN2,2,192699036,192711814
DNAJB1P1,2,192744718,192746979
TMEFF2,2,192813772,193059659
PCGEM1,2,193614571,193641625
RPS17P8,2,193638924,193639195
SLC44A3P1,2,194121207,194123048
DNAJC17P1,2,194141313,194142383
GLULP6,2,194994079,194995097
HNRNPA1P47,2,195052022,195053233
LINC01821,2,195208993,195284355
LOC100419812,2,195319262,195319851
LINC01790,2,195595319,195626159
RNU6-169P,2,196378760,196378866
AHCYP5,2,196447506,196448847
SLC39A10,2,196521682,196602424
RNU6-915P,2,196535096,196535198
DNAH7,2,196602427,196933561
E2F3P2,2,196855723,196860418
LOC100420572,2,196928070,196928687
STK17B,2,196998307,197036302
HECW2,2,197058796,197458278
HECW2-AS1,2,197124748,197128928
RN7SL820P,2,197154133,197154431
CCDC150,2,197504439,197597530
LOC100130452,2,197565358,197577736
GTF3C3,2,197627759,197664407
C2orf66,2,197669141,197674079
PGAP1,2,197697728,197791431
ANKRD44,2,197851386,198175504
HNRNPA3P15,2,197879698,197880757
RPL4P7,2,197893981,197894867
ANKRD44-AS1,2,198062715,198063997
ANKRD44-IT1,2,198115582,198167243
ATP5MC2P3,2,198127781,198128403
NPM1P46,2,198244109,198245632
SF3B1,2,198254508,198299817
RNU6-1029P,2,198312469,198312575
COQ10B,2,198318276,198340034
HSPD1,2,198351308,198364998
SNORA105B,2,198351512,198351627
HSPE1-MOB4,2,198365103,198418423
HSPE1,2,198365103,198368173
MOB4,2,198380278,198418423
RNY5P2,2,198408100,198408159
RFTN2,2,198432948,198540311
MARS2,2,198570093,198573119
BOLL,2,198591614,198650930
PLCL1,2,198669317,199014587
LINC01923,2,199164087,199239821
LOC100419513,2,199973307,199974811
RNU7-147P,2,200055782,200055843
SATB2,2,200134223,200335989
SATB2-AS1,2,200332821,200337481
LINC01877,2,200472791,200523855
SEPHS1P6,2,200524075,200525453
FTCDNL1,2,200625262,200715915
RN7SL717P,2,200765804,200766100
C2orf69,2,200776016,200792996
TYW5,2,200793636,200820214
MAIP1,2,200820040,200828840
SPATS2L,2,201170602,201346987
RNY4P34,2,201237901,201237990
KCTD18,2,201353681,201374791
SGO2,2,201390865,201448819
AOX1,2,201450737,201536218
AOX3P-AOX2P,2,201560446,201659638
AOX3P,2,201560446,201603504
LINC01792,2,201577028,201599900
AOX2P,2,201603362,201656359
RNU1-133P,2,201640307,201640473
BZW1-AS1,2,201645218,201676893
BZW1,2,201676312,201692061
RNU6-31P,2,201694732,201694839
BICD1P1,2,201709028,201710132
RNA5SP115,2,201713761,201713867
CLK1,2,201717732,201729381
PPIL3,2,201735630,201753800
RNU6-312P,2,201746438,201746544
NIF3L1,2,201754050,201768655
RNU6-762P,2,201763743,201763844
ORC2,2,201773700,201828383
FAM126B,2,201838441,201936394
HNRNPA1P35,2,201927749,201928971
RPL23AP30,2,201931543,201931965
NDUFB3,2,201936724,201950473
RNU6-1206P,2,201944565,201944667
RPL17P10,2,201967216,201967701
CFLAR,2,201980887,202041410
IMPDH1P10,2,202002042,202003726
CFLAR-AS1,2,202005012,202022515
RNU7-45P,2,202006626,202006686
RPL38P5,2,202027157,202027479
CASP10,2,202047864,202094129
MTND5P25,2,202077019,202077792
MTND4P23,2,202078016,202079383
MTND4LP13,2,202079376,202079673
CASP8,2,202098166,202152434
FLACC1,2,202152994,202222068
TRAK2,2,202241930,202316181
SCYL2P1,2,202275043,202278231
STRADB,2,202316463,202345569
C2CD6,2,202352144,202483901
MTCO1P16,2,202413997,202414196
MTCO2P16,2,202414354,202415030
MTATP6P16,2,202415247,202415772
MTCO3P16,2,202417582,202418335
MTND3P16,2,202418411,202418754
MTND4LP16,2,202418819,202419113
MTND4P29,2,202419107,202420756
MTND5P31,2,202421679,202422992
TMEM237,2,202484909,202508226
ENO1P4,2,202487540,202487978
MPP4,2,202509597,202563367
RNU6-651P,2,202511439,202511543
ALS2,2,202564990,202645656
RPS2P16,2,202627437,202628333
CDK15,2,202671152,202760273
UBE2V1P11,2,202689260,202689754
RNU6-440P,2,202792162,202792266
FZD7,2,202898578,202903164
KIAA2012,2,202937978,203069911
KIAA2012-AS1,2,202952278,202981781
PSMA2P3,2,203044067,203044709
DAZAP2P1,2,203064186,203066685
SUMO1,2,203070894,203103320
RPL39P14,2,203096371,203096767
LOC100287425,2,203104226,203104712
NOP58,2,203130486,203168384
SNORD70,2,203141154,203141241
SNORD70B,2,203142836,203142910
SNORD11B,2,203156040,203156151
SNORD11,2,203157774,203157857
RN7SL753P,2,203198162,203198451
PIMREGP1,2,203200026,203201518
RN7SL40P,2,203221799,203222140
BMPR2,2,203241050,203432472
H3P8,2,203369701,203370398
RPL13AP12,2,203385116,203385715
MTCO1P17,2,203478937,203479427
MTCO2P17,2,203479576,203480252
MTATP6P17,2,203480492,203481163
MTCO3P17,2,203481423,203481935
MTND3P17,2,203482007,203482350
MTND4LP17,2,203482418,203482710
MTND4P30,2,203483320,203483574
MTCO1P54,2,203483908,203484619
FAM117B,2,203499692,203634480
LOC442064,2,203637875,203639168
ICA1L,2,203637899,203736489
KRT8P15,2,203704809,203706580
WDR12,2,203738984,203776396
CARF,2,203776998,203852986
KRT8P52,2,203789257,203790653
LOC100526841,2,203859885,203861744
NBEAL1,2,203879598,204089917
RPL7P14,2,203904828,203905442
LOC100419679,2,203926044,203927126
RPL23AP36,2,203939408,203939854
RPL12P16,2,204055415,204056042
CYP20A1,2,204103741,204170749
RN7SL670P,2,204124327,204124620
MRPL50P2,2,204179913,204180616
ABI2,2,204193117,204296892
TRE-TTC9-1,2,204229131,204229201
RAPH1,2,204298405,204400024
LOC729532,2,204499235,204500862
LOC100287498,2,204536901,204537128
CD28,2,204571362,204603635
KRT18P39,2,204628959,204630364
NPM1P33,2,204637057,204638241
RNU6-474P,2,204646760,204646866
CTLA4,2,204732494,204738688
ICOS,2,204801486,204826300
LOC100419685,2,204930414,204931998
DSTNP5,2,205171492,205172267
LOC100132669,2,205243818,205244515
PARD3B,2,205410198,206484886
NRP2,2,206547225,206662855
RN7SKP178,2,206765354,206765683
PPIAP68,2,206813815,206814869
INO80D,2,206858445,206950898
RPL27P8,2,206905113,206905601
NDUFS1,2,206979541,207024168
GCSHP3,2,206980297,206981296
EEF1B2,2,207024333,207027652
SNORD51,2,207026605,207026674
SNORA41,2,207026952,207027083
CMKLR2,2,207040040,207082636
CMKLR2-AS,2,207068100,207130967
RN7SKP200,2,207086039,207086281
ATP5POP1,2,207100890,207101607
HMGN1P6,2,207124352,207124642
RN7SKP260,2,207124790,207124938
ZDBF2,2,207139387,207179151
ACER2P1,2,207274611,207275709
HNRNPA1P51,2,207283698,207285042
ADAM23,2,207308256,207485851
FAM237A,2,207507211,207514089
DYTN,2,207516345,207583120
VPS26CP1,2,207551241,207552087
MDH1B,2,207602487,207630052
FASTKD2,2,207630330,207660913
MIR3130-2,2,207647958,207648032
MIR3130-1,2,207647958,207648032
CPO,2,207804242,207834198
KLF7,2,207938861,208031970
MIR2355,2,207974711,207974797
MIR7845,2,208031124,208031222
MYOSLID-AS1,2,208051414,208119040
MYOSLID,2,208104535,208110611
LINC01802,2,208125169,208135788
MIR1302-4,2,208133999,208134148
CREB1,2,208394686,208470712
METTL21A,2,208445359,208490777
RPS29P9,2,208519475,208519773
LINC01857,2,208527108,208543846
RNU6-664P,2,208545257,208545363
PPP1R14BP2,2,208546114,208546954
CCNYL1,2,208576364,208620898
MIR4775,2,208619531,208619605
FZD5,2,208627322,208634630
PLEKHM3,2,208686012,208890251
RNU6-360P,2,208884362,208884465
RPL9P14,2,208896015,208896697
RNA5SP116,2,208918885,208918982
RPL12P17,2,208921926,208922557
CRYGEP,2,208972888,208977392
LOC100507443,2,208983853,209021486
CRYGD,2,208986331,208989248
CRYGC,2,208992861,208994552
LOC100533727,2,208999970,209002271
CRYGB,2,209007297,209010882
CRYGA,2,209025464,209028313
C2orf80,2,209030071,209054754
RPSAP27,2,209072783,209073790
IDH1,2,209100951,209119795
IDH1-AS1,2,209119957,209120918
PIKFYVE,2,209130979,209223470
MYL6BP1,2,209133952,209134748
PTH2R,2,209224416,209359231
ARPC1BP1,2,209225434,209226094
H3P9,2,209330963,209331351
LOC101927960,2,209407367,209690311
RNA5SP117,2,209785271,209785388
HSPA8P6,2,209937324,209938875
CRYGFP,2,210009935,210012471
PKP4P1,2,210043685,210045072
MEAF6P1,2,210046557,210046994
MAP2,2,210288771,210598836
RNA5SP118,2,210586637,210586745
UNC80,2,210636556,210864020
SNAI1P1,2,210673448,210675148
RPE,2,210867362,210886984
KANSL1L,2,210886145,211036133
KANSL1L-AS1,2,210894646,210929080
RPL6P6,2,210952950,210953788
ACADL,2,211052647,211090171
MYL1,2,211154874,211179898
LANCL1-AS1,2,211189436,211335057
LANCL1,2,211295975,211341483
CPS1,2,211342409,211543831
CPS1-IT1,2,211482295,211484600
LOC100420775,2,211969651,211970454
RPS27P10,2,212163603,212163947
ERBB4,2,212240442,213403526
RNA5SP119,2,212400378,212400494
MTND2P23,2,212641931,212642581
MTCO1P46,2,212642998,212644488
MIR548F2,2,213290987,213291084
LINC01878,2,213660055,213683987
PCED1CP,2,213696885,213697649
MIR4776-1,2,213790981,213791060
MIR4776-2,2,213790981,213791060
IKZF2,2,213864422,214017180
LINC01953,2,214020540,214032434
SPAG16-DT,2,214140510,214148933
SPAG16,2,214149188,215275225
MIR4438,2,214622791,214622883
RPL5P8,2,215145313,215146248
VWC2L,2,215275778,215443700
VWC2L-IT1,2,215374906,215401614
ENSAP3,2,215562321,215562649
BARD1,2,215590370,215674407
SNHG31,2,215674953,215828329
SNORA70I,2,215711671,215711805
RPL10P6,2,215711861,215712226
ABCA12,2,215796266,216003349
LINC02862,2,216139713,216142670
ATIC,2,216176782,216214487
FN1,2,216225588,216300791
LOC102724849,2,216318430,216328594
LINC00607,2,216476286,216708259
LINC01614,2,216582766,216585669
MREG,2,216807307,216898819
PECR,2,216903111,216946532
TMEM169,2,216946642,216967506
XRCC5,2,216974071,217071016
POLHP1,2,217021057,217021734
LOC100421349,2,217039770,217040661
LINC01963,2,217081612,217084915
MARCHF4,2,217122588,217237206
SMARCAL1,2,217277207,217347776
RPL37A,2,217363567,217368809
LINC01280,2,217454716,217471661
PSMB3P2,2,217475009,217475769
IGFBP2,2,217497551,217529159
IGFBP5,2,217536828,217560272
RPL31P14,2,217650523,217650902
RNA5SP120,2,217658212,217658323
FABP5P14,2,217670246,217670715
TNP1,2,217724181,217724787
LOC105373876,2,217731055,217732532
LINC01921,2,217735495,217736362
RN7SKP43,2,218116279,218116598
DIRC3-AS1,2,218147456,218208927
DIRC3,2,218148742,218621316
LOC100533848,2,218558618,218561475
RPL7L1P9,2,218625113,218626034
TNS1,2,218664514,218867718
SNORA115,2,218698313,218698456
MIR6809,2,218765236,218765351
TNS1-AS1,2,218843430,218857338
RUFY4,2,218899657,218955307
CXCR2P1,2,218923878,218926013
CXCR2,2,218990017,219001974
CXCR1,2,219027564,219031685
HMGB1P9,2,219064999,219066568
ARPC2,2,219081912,219119071
TRY-ATA1-1,2,219110549,219110641
GPBAR1,2,219124219,219128584
AAMP,2,219128852,219134860
PNKD,2,219135242,219211516
TMBIM1,2,219138920,219157226
MIR6513,2,219144848,219144911
CATIP-AS2,2,219190964,219222689
MIR6810,2,219206634,219206703
RPL19P5,2,219218765,219219296
CATIP,2,219221580,219232817
CATIP-AS1,2,219231388,219232625
SLC11A1,2,219246996,219261617
CTDSP1,2,219261074,219270664
MIR26B,2,219267369,219267445
VIL1,2,219283846,219318018
USP37,2,219314974,219433074
RN7SKP38,2,219365452,219365760
CNOT9,2,219433562,219461803
RNU6-136P,2,219453937,219454043
PLCD4,2,219472622,219501898
TRQ-CTG16-1,2,219491132,219491207
ZNF142,2,219498052,219524346
BCS1L,2,219524406,219528166
RNF25,2,219528615,219536725
STK36,2,219536809,219567440
TTLL4,2,219575558,219620139
CYP27A1,2,219646870,219680016
PRKAG3,2,219687031,219696526
MIR9500,2,219687813,219687877
RPL23AP31,2,219706309,219706842
WNT6,2,219724528,219738955
WNT10A,2,219745574,219758650
LINC01494,2,219765536,219795359
RNU6-642P,2,219780906,219781009
KRT8P30,2,219817923,219818773
CDK5R2,2,219824388,219826877
LINC00608,2,219841006,219842644
FEV,2,219845809,219849906
CRYBA2,2,219854912,219858144
MIR375,2,219866367,219866430
LOC100129175,2,219866937,219880444
CFAP65,2,219867568,219906273
IHH,2,219919146,219925643
MIR3131,2,219923410,219923472
NHEJ1,2,219934079,220025537
RN7SL764P,2,219967156,219967441
SLC23A3,2,220026187,220034751
CNPPD1,2,220036619,220042878
RETREG2,2,220042997,220050197
ZFAND2B,2,220071504,220074370
ABCB6,2,220074494,220083680
ATG9A,2,220084102,220094358
ANKZF1,2,220094528,220101401
GLB1L,2,220101320,220110166
STK16,2,220110201,220115059
TUBA4A,2,220114432,220119462
TUBA4B,2,220117965,220136919
DNAJB2,2,220144088,220151617
PTPRN,2,220154345,220174123
MIR153-1,2,220158833,220158922
RESP18,2,220192129,220197899
DNPEP,2,220236765,220264729
DES,2,220283099,220291456
SPEG,2,220299565,220358351
SPEGNB,2,220360853,220363009
GMPPA,2,220363613,220371711
ASIC4,2,220379204,220403494
CHPF,2,220403676,220408531
TMEM198,2,220408385,220415317
MIR3132,2,220413795,220413869
OBSL1,2,220415450,220436261
INHA,2,220437032,220440433
RN7SKP213,2,220455409,220455706
STK11IP,2,220462579,220481173
SLC4A3,2,220492352,220506693
RPL23P4,2,220562535,220562936
LINC01803,2,220768772,220769610
MIR4268,2,220771223,220771286
EPHA4,2,222282747,222438922
TMEM256P2,2,222397388,222397728
RPL23P5,2,222457153,222457651
LLPHP3,2,222808894,222809530
HSPA9P1,2,222826389,222829176
RPL23AP28,2,222909244,222909713
PAX3,2,223064606,223163717
CCDC140,2,223162866,223169936
LOC122319436,2,223178867,223184874
CT75,2,223183190,223222629
SGPP2,2,223288707,223427340
NANOGP2,2,223316761,223318205
RNU6-619P,2,223363010,223363117
GAPDHP49,2,223368638,223369555
FARSB,2,223431618,223520811
LOC100420353,2,223510635,223512039
MOGAT1,2,223536377,223574649
RRAS2P2,2,223541493,223542901
RPL31P17,2,223591149,223591594
ACSL3,2,223725754,223809357
ATG12P2,2,223766382,223769777
LOC100419511,2,223810653,223811358
KCNE4,2,223916908,223920355
RN7SL807P,2,224113216,224113512
TRK-TTT15-1,2,224186315,224186387
HIGD1AP4,2,224262792,224263321
SCG2,2,224461658,224467079
MLXP1,2,224569315,224570253
AP1S3,2,224620043,224702299
WDFY1,2,224740065,224810052
GTF3AP3,2,224784612,224785593
MRPL44,2,224822180,224832431
SERPINE2,2,224839762,224904003
USP21P1,2,225035433,225036454
LOC100289117,2,225159647,225159805
FAM124B,2,225243415,225266824
CUL3,2,225334867,225450080
ANKRD49P1,2,225363897,225364934
CCDC195,2,225568481,225581082
DOCK10,2,225629807,225907185
MIR4439,2,225875178,225875257
NYAP2,2,226264426,226568370
LOC646736,2,227007510,227044778
MIR5702,2,227523426,227523509
IRS1,2,227596028,227664536
RHBDD1,2,227664875,227863926
COL4A4,2,227867430,228028921
COL4A3,2,228029340,228179508
MFF-DT,2,228085768,228189880
MFF,2,228189967,228222552
STIP1P2,2,228200272,228201709
TM4SF20,2,228226754,228244022
SCYGR1,2,228252399,228252665
MIR5703,2,228336848,228336903
AGFG1,2,228336872,228425933
SCYGR9,2,228451953,228452231
SCYGR2,2,228463609,228463971
SCYGR10,2,228473500,228473817
C2orf83,2,228474806,228498036
SCYGR3,2,228479254,228479556
LOC729968,2,228481707,228483371
SCYGR4,2,228482214,228482531
LOC100420667,2,228512558,228513327
SCYGR5,2,228531520,228531777
SLC19A3,2,228548479,228582744
SCYGR6,2,228589156,228589473
SCYGR7,2,228593051,228593341
SCYGR8,2,228610610,228610936
RNA5SP121,2,228627768,228627868
SNRPGP8,2,228643226,228643451
LOC100533842,2,228667170,228669390
CCL20,2,228678558,228682272
TDGF1P2,2,228733892,228735301
DAW1,2,228736347,228789060
SPHKAP,2,228844671,229046403
RNU6-624P,2,229034459,229034565
SNF8P1,2,229216758,229217568
LINC01807,2,229347975,229476111
RPL7L1P10,2,229618040,229618502
RPL17P14,2,229868602,229869098
PID1,2,229888689,230136003
RN7SKP283,2,230101056,230101325
DNER,2,230222345,230579271
RNU7-9P,2,230470855,230471115
TRIP12,2,230628553,230787902
RNU6-613P,2,230759062,230759169
FBXO36,2,230787219,230877835
RNU6-964P,2,230802530,230802598
RNU6-1027P,2,230838031,230838137
SLC16A14,2,230899698,230933640
RNY4P19,2,230922947,230923040
SP110,2,231029902,231090351
SP140,2,231090451,231177930
SP140L,2,231191908,231268447
SP100,2,231280916,231410321
RN7SL834P,2,231371816,231372101
HMGB1P3,2,231379639,231380801
TPM3P8,2,231436610,231438671
RNU6-451P,2,231451837,231451936
LINC01907,2,231555636,231565244
CAB39,2,231577557,231685790
BANF1P3,2,231589484,231590194
RNU6-268P,2,231616856,231616962
ITM2C,2,231728900,231743969
GCSIR,2,231751261,231769232
GPR55,2,231772043,231789957
COX20P2,2,231822255,231822794
SPATA3-AS1,2,231849083,231860747
SPATA3,2,231860836,231872755
C2orf72,2,231902238,231914434
PSMD1,2,231921581,232037541
HTR2B,2,231972944,231989756
RNU1-93P,2,231998176,231998344
ARMC9,2,232063345,232241559
RPS28P4,2,232120778,232121161
MIR4777,2,232227419,232227504
B3GNT7,2,232260421,232265875
ZBTB8OSP2,2,232298183,232299040
HIGD2AP1,2,232301820,232302132
NCL,2,232318242,232329195
SNORA75,2,232320511,232320647
SNORD20,2,232321155,232321234
SNORD82,2,232325079,232325153
RNU2-22P,2,232366701,232366912
LINC00471,2,232373137,232379050
NMUR1,2,232387898,232395156
RPL21P35,2,232424559,232425108
RPL23AP26,2,232450561,232451694
TEX44,2,232457575,232458987
RN7SL499P,2,232510709,232510984
PTMA,2,232573235,232578261
MIR1244-1,2,232578024,232578108
PDE6D,2,232597143,232645992
RNU6-840P,2,232622597,232622660
COPS7B,2,232646381,232673963
RPL28P2,2,232654196,232654596
GAMTP1,2,232674784,232675110
MIR1471,2,232756952,232757008
NPPC,2,232786519,232791106
DIS3L2,2,232826423,233209060
MIR562,2,233037363,233037457
NRBF2P6,2,233207739,233209421
ECEL1P3,2,233215660,233216125
ALPP,2,233243461,233247599
ECEL1P2,2,233250460,233251754
ALPG,2,233271554,233275424
ECEL1P1,2,233280735,233284621
DIS3L2P1,2,233306742,233312669
ALPI,2,233320863,233325463
ECEL1,2,233344537,233352544
PRSS56,2,233385098,233390426
CHRND,2,233390870,233401374
CHRNG,2,233404402,233412825
TIGD1,2,233408593,233415267
MIR5001,2,233415184,233415283
EIF4E2,2,233415399,233448354
EFHD1,2,233470767,233547486
RN7SL359P,2,233514564,233514857
GIGYF2,2,233562041,233725315
EEF1B2P7,2,233594188,233594986
KCNJ13,2,233630512,233641275
RNU6-107P,2,233647375,233647476
SNORC,2,233731161,233743410
NGEF,2,233743411,233877966
LOC101928881,2,233877324,233880595
NEU2,2,233897382,233899767
INPP5D,2,233925052,234116549
RN7SL32P,2,234113845,234114125
ATG16L1,2,234160319,234204315
SCARNA5,2,234184372,234184649
SCARNA6,2,234197322,234197587
SAG,2,234216462,234255701
DGKD,2,234263140,234380744
USP40,2,234384172,234475428
PPFIA1P1,2,234454128,234455588
UGT1A,2,234494085,234681945
