Gene,Chr,Start,End
LOC100420887,2,68528014,68529539
LOC100379290,2,68627061,68628193
PROKR1,2,68643579,68658251
ARHGAP25,2,68710544,68826833
LOC105374790,2,68753487,68762670
LINC01890,2,68831296,68837207
LINC01888,2,68834921,68837726
BMP10,2,68860909,68871397
LOC105374792,2,68875541,68882029
GKN3P,2,68922505,68926834
GKN2,2,68945232,68952893
GKN1,2,68974636,68980976
ANTXR1,2,69013144,69249327
MIR3126,2,69103682,69103755
RNA5SP96,2,69181897,69182003
RNU6-1216P,2,69182877,69182983
LOC124906019,2,69193421,69224890
LOC100421347,2,69251818,69252374
LOC124907821,2,69286821,69289876
GFPT1,2,69319780,69387227
NFU1,2,69395750,69439567
LOC124906020,2,69449499,69454040
AAK1,2,69457997,69643739
RN7SL604P,2,69516751,69517046
SNORA36C,2,69520044,69520171
RPL36AP16,2,69594684,69595086
B3GALNT1P1,2,69597885,69599151
ANXA4,2,69643808,69827112
LOC124906149,2,69667359,69667461
LOC107985770,2,69789549,69798998
LOC124906021,2,69825742,69829531
GMCL1,2,69829660,69881384
RPL23AP92,2,69873565,69873819
SNRNP27,2,69893956,69905236
LOC124906176,2,69912695,69912799
MXD1,2,69915109,69942945
ASPRV1,2,69932717,70087375
LOC124906177,2,69955645,69955747
PCBP1-AS1,2,69962263,70087015
RN7SL470P,2,70075014,70075272
PCBP1,2,70087477,70089203
LOC124906022,2,70093893,70095320
MRPL36P1,2,70102497,70103086
LINC01816,2,70124036,70125316
C2orf42,2,70149885,70191019
TIA1,2,70209444,70248793
TRG-CCC2-1,2,70248991,70249061
MIR1285-2,2,70252918,70253005
RPL39P15,2,70253675,70254058
PCYOX1,2,70257915,70281185
SNRPG,2,70281362,70293740
LOC124906023,2,70293902,70296014
FAM136A,2,70295976,70302067
BRD7P6,2,70342095,70355918
TRUND-NNN9-1,2,70436825,70436895
TGFA,2,70447284,70553826
TGFA-IT1,2,70467385,70481640
LOC107985895,2,70479598,70481572
LOC124907824,2,70552708,70570406
ADD2,2,70656784,70768200
LOC105374794,2,70673255,70680702
FIGLA,2,70777310,70790643
HMGN2P21,2,70803059,70803625
CLEC4F,2,70808643,70825235
MOB4P1,2,70810637,70811483
CD207,2,70824130,70835816
LINC01143,2,70887871,70889984
VAX2,2,70900576,70933446
LOC124906188,2,70930303,70930415
ATP6V1B1,2,70935900,70965431
ATP6V1B1-AS1,2,70942013,70948611
ELOCP21,2,70955671,70956391
RN7SL160P,2,70965584,70965867
LOC105374795,2,70972729,70984131
ANKRD53,2,70978445,70985499
TEX261,2,70985942,70994873
LOC105374796,2,71001258,71002934
OR7E91P,2,71024075,71029931
OR7E46P,2,71037722,71038666
TRE-CTC15-1,2,71046358,71046430
OR7E62P,2,71055392,71056038
NAGK,2,71068296,71079808
MCEE,2,71109687,71130229
MPHOSPH10,2,71130634,71150101
PAIP2B,2,71182738,71227103
LOC105374797,2,71258238,71276815
ZNF638,2,71331782,71435061
RNU6-105P,2,71379756,71379856
DYSF,2,71453561,71686763
LOC124907827,2,71696058,71743781
RPS20P10,2,71984141,71984471
LOC105374798,2,72012911,72033800
CYP26B1,2,72129238,72147862
EXOC6B,2,72175984,72826033
RPS15AP13,2,72288732,72289115
RNU2-39P,2,72721806,72722003
LOC124900538,2,72760534,72760602
SPR,2,72887408,72892158
LOC100419678,2,72901977,72902931
EMX1,2,72916189,72934891
SFXN5,2,72942036,73071712
LOC107985897,2,73004391,73020232
LOC105374800,2,73053329,73055528
RAB11FIP5,2,73073382,73112948
NOTO,2,73202574,73212513
SMYD5,2,73214245,73227221
PRADC1,2,73228006,73233284
CCT7,2,73234308,73253005
FBXO41,2,73254690,73284478
LOC124907840,2,73284534,73286119
EGR4,2,73290929,73293548
RNU6-111P,2,73298683,73298787
LOC105374802,2,73305946,73307882
LOC105374803,2,73307948,73316081
LOC105374804,2,73352320,73385681
RPSAP28,2,73369951,73370963
ALMS1,2,73385758,73609919
GNG5P4,2,73418428,73418906
ALMS1-IT1,2,73457103,73459482
NAT8,2,73640723,73642422
ALMS1P1,2,73644919,73685572
LOC112268418,2,73693865,73697509
NAT8B,2,73700509,73701340
LOC124907848,2,73709704,73718476
LOC124905592,2,73720887,73721357
TPRKB,2,73729873,73737345
DUSP11,2,73762213,73780103
C2orf78,2,73784183,73817148
LOC105374807,2,73823137,73830398
STAMBP,2,73828961,73873656
LOC112268419,2,73834362,73856977
LOC100420774,2,73877182,73877819
ACTG2,2,73893008,73919865
DGUOK,2,73926880,73958946
DGUOK-AS1,2,73957967,73981439
RNA5SP97,2,73968123,73968206
TET3,2,73983631,74135498
FNBP1P1,2,74120519,74121816
BOLA3,2,74135400,74147912
BOLA3-DT,2,74147981,74152389
MOB1A,2,74152528,74178879
MTHFD2,2,74198615,74217565
SLC4A5,2,74216242,74343416
KRT18P26,2,74306670,74308058
RNU6-542P,2,74319399,74319501
NECAP1P2,2,74350069,74351009
TAF13P2,2,74351086,74351419
DCTN1,2,74361155,74391866
DCTN1-AS1,2,74385503,74398668
C2orf81,2,74414177,74421619
HMGA1P8,2,74416819,74418691
WDR54,2,74421730,74425755
RTKN,2,74425835,74441937
INO80B-WBP1,2,74455023,74460891
INO80B,2,74455087,74457944
WBP1,2,74458438,74460881
MOGS,2,74461057,74465382
MRPL53,2,74471982,74472680
CCDC142,2,74472832,74482998
TTC31,2,74483081,74494559
LBX2,2,74497517,74503316
LBX2-AS1,2,74502593,74505065
PCGF1,2,74505043,74507695
TLX2,2,74514450,74517148
DQX1,2,74518131,74526231
AUP1,2,74526652,74529706
HTRA2,2,74529405,74533556
LOXL3,2,74532258,74555702
DOK1,2,74549105,74557551
M1AP,2,74557883,74648330
TOR1BP1,2,74618757,74619385
TVP23BP2,2,74628128,74628945
SEMA4F,2,74654247,74709713
LOC102724497,2,74715299,74755065
LOC102724482,2,74750173,74778756
RPS28P5,2,74754670,74754819
HK2,2,74834127,74893359
LINC01291,2,74909131,74938418
LOC105374809,2,74928262,74958879
POLE4,2,74958643,74970128
LOC124907850,2,75011489,75033201
TACR1,2,75046463,75199520
MIR5000,2,75090812,75090914
LOC105374811,2,75154318,75279807
LOC107985900,2,75223482,75308701
LOC105374810,2,75333466,75348052
LOC124906160,2,75418846,75418949
GAPDHP57,2,75455991,75456595
LOC124906189,2,75489576,75489710
EVA1A,2,75492318,75569719
EVA1A-AS,2,75524068,75542706
LOC124906026,2,75608664,75624006
LOC124906195,2,75627953,75628168
LOC124906161,2,75635141,75635244
MRPL19,2,75646783,75662206
SUPT4H1P1,2,75650309,75651648
GCFC2,2,75662705,75713122
LOC124906025,2,75672316,75691971
LOC105374813,2,75710775,75752096
SUCLA2P2,2,76106068,76107331
PNPP1,2,76257562,76258927
USP21P2,2,76260754,76261676
RN7SKP203,2,76445170,76445410
LOC105374814,2,76569866,76589963
RN7SKP164,2,76595413,76595678
LRRTM4,2,76747685,77522376
RNA5SP98,2,76772909,76773045
LOC105374815,2,76848003,76865134
LRRTM4-AS1,2,76985965,77009788
TRP-AGG5-1,2,77668467,77668537
LOC101927967,2,77743696,78290731
RPL38P2,2,77792756,77793076
LINC01851,2,77915934,77918009
LOC105374817,2,77924463,77955034
SNAR-H,2,77954907,77955026
LOC105374816,2,77987802,77999135
LOC101927948,2,78088730,78127806
CYCSP6,2,78412586,78413162
LOC124906027,2,78415281,78541890
LOC100421651,2,78437864,78438916
LOC105374820,2,78545531,78566088
LOC105374819,2,78558149,78570344
LOC105374821,2,78785996,78791493
RNU6-827P,2,78882447,78882552
RNU6-812P,2,78882628,78882734
LOC105374822,2,78900525,78931146
REG3G,2,79025702,79028501
REG1B,2,79085023,79087993
REG1A,2,79120488,79123409
REG1CP,2,79135503,79138427
REG3A,2,79157006,79159753
CTNNA2,2,79185377,80648780
LOC105374823,2,79269925,79292286
CTNNA2-AS1,2,79493716,79500844
GNA13P1,2,79573521,79574210
RNU6-561P,2,79636862,79636963
MIR4264,2,79649294,79649359
MIR8080,2,79866495,79866583
RBM7P1,2,80162251,80163211
LOC107985903,2,80223528,80230864
LRRTM1,2,80288356,80304752
LOC107985904,2,80322641,80332640
LOC105374824,2,80342065,80364047
LOC105374827,2,80912449,80955007
ANKRD11P1,2,81194139,81201179
CHMP4AP1,2,81418415,81419350
LINC01815,2,81461359,81466946
LOC102724542,2,81481738,81850386
RNA5SP99,2,81496238,81496327
LOC105374828,2,81708832,81709760
LOC105374829,2,81868767,81872292
RN7SL201P,2,81967079,81967374
RNU6-685P,2,82268612,82268706
LYARP1,2,82268738,82269680
LOC124906132,2,82408575,82424500
RBX1P1,2,82609638,82610070
LOC124906192,2,82811650,82811753
MTND4P25,2,82814966,82815519
MTND5P27,2,82815751,82817528
MTND6P7,2,82817538,82818061
MTCYBP7,2,82818131,82819264
LOC105374831,2,82825956,82838116
DHFRP3,2,82856803,82857769
LOC105374832,2,82882460,82937914
LOC124908050,2,83116031,83116663
LOC112268410,2,83213460,83219105
LOC105374833,2,83256534,83293509
LOC105374834,2,83518667,83541904
LINC01809,2,83522814,83523482
RPL37P10,2,83594983,83595246
RNU6-1312P,2,83657735,83657842
CRLF3P3,2,84031153,84033500
ST6GALNAC2P1,2,84039912,84040763
LOC107985905,2,84196433,84330857
FUNDC2P2,2,84290682,84292200
SUCLG1,2,84423528,84459280
DNAH6,2,84459572,84819589
DUXAP1,2,84750727,84751261
LOC100420432,2,84756196,84757675
LDHAP7,2,84775989,84778319
TRABD2A,2,84821666,84881084
RPL12P18,2,84874527,84875128
LOC105374837,2,84888970,84902936
LOC105374836,2,84901643,84907021
TMSB10,2,84905656,84906671
RPS2P17,2,84915763,84916702
KCMF1,2,84971161,85059472
LINC01964,2,85064110,85067347
LSM3P3,2,85101977,85102699
TCF7L1,2,85133392,85310387
TCF7L1-IT1,2,85186409,85187253
RNU6-674P,2,85204926,85205032
LOC102724579,2,85213652,85218169
SNRPEP11,2,85261914,85262314
TGOLN2,2,85318027,85327989
PEBP1P2,2,85340981,85341924
RETSAT,2,85341955,85354528
ELMOD3,2,85354769,85391748
RN7SL113P,2,85368282,85368580
LOC124906137,2,85373454,85373514
CAPG,2,85391602,85419540
LOC105374841,2,85413711,85416961
SH2D6,2,85418714,85437029
RNU7-64P,2,85441918,85441975
RN7SL251P,2,85442495,85442791
RPSAP22,2,85490925,85491780
PARTICL,2,85537467,85538886
MAT2A,2,85539168,85545281
GGCX,2,85544720,85561493
RN7SL126P,2,85567662,85567960
VAMP8,2,85577586,85582031
VAMP5,2,85584431,85593406
RNF181,2,85595745,85597708
TMEM150A,2,85598547,85602698
USP39,2,85602861,85649283
C2orf68,2,85605254,85612066
SFTPB,2,85657307,85668741
LOC105374842,2,85681348,85683287
GPR160P1,2,85686439,85687390
GNLY,2,85694358,85698852
LOC124907851,2,85715261,85717307
RNU1-38P,2,85728194,85728337
ATOH8,2,85753991,85791383
MIR6071,2,85783600,85783677
LOC284950,2,85815130,85826788
RN7SKP83,2,85820435,85820612
ST3GAL5,2,85837120,85889034
ST3GAL5-AS1,2,85889280,85892252
LOC124906030,2,85904622,85905491
LOC124906031,2,85934628,85937551
LOC105374843,2,85979121,85998078
POLR1A,2,86020216,86105886
LOC124907852,2,86099723,86101321
PTCD3,2,86106235,86142157
SNORD94,2,86135870,86136006
IMMT,2,86143936,86195462
MIR4779,2,86193026,86193108
MRPL35,2,86199433,86213794
REEP1,2,86213993,86338083
LOC124900517,2,86347062,86347195
KDM3A,2,86437044,86492716
RNF103-CHMP3,2,86503430,86721122
CHMP3,2,86503430,86563443
RNU6-640P,2,86515204,86515308
CHMP3-AS1,2,86562070,86617449
RNF103,2,86603393,86623877
LOC124907853,2,86628276,86632514
RMND5A,2,86720291,86778041
CD8A,2,86784605,86808396
LOC105374846,2,86793977,86822462
CD8B,2,86815369,86861886
ANAPC1P1,2,86861787,86912978
RGPD1,2,86913324,87013976
WBP1P1,2,86929720,86930909
NDUFB4P5,2,86934401,86934842
PLGLB1,2,87010224,87021844
ANAPC1P2,2,87030675,87076413
TRP-AGG4-1,2,87112450,87112521
ANAPC1P3,2,87118535,87120981
LOC102724642,2,87125216,87196859
MIR4771-1,2,87194786,87194859
CENPNP1,2,87221214,87222485
LOC107985771,2,87235213,87247902
LINC01955,2,87249072,87253991
LOC107985908,2,87255391,87322381
DBF4P3,2,87301658,87302274
LOC105374848,2,87319419,87326756
LOC100652743,2,87338725,87339075
LOC124907854,2,87339944,87348822
LOC105377635,2,87349160,87358735
LINC01943,2,87439523,87502829
CYTOR,2,87455427,87521518
LOC107985909,2,87530236,87550888
PAFAH1B1P1,2,87565672,87567288
MIR4435-1,2,87629755,87629834
RPS14P5,2,87654855,87655376
LOC101928214,2,87656981,87685728
ANAPC1P4,2,87700983,87739249
PLGLB2,2,87748087,87759476
RGPD2,2,87755960,87989818
MTATP8P2,2,87824942,87825143
MTATP6P28,2,87825104,87825366
NDUFB4P7,2,87968589,87969030
WBP1P2,2,87972501,87973690
ANAPC1P5,2,87985727,87992859
LOC100419917,2,88003008,88003739
LOC124906185,2,88011102,88011202
RNU2-63P,2,88016354,88016547
LOC105374852,2,88016639,88021151
KRCC1,2,88027205,88055783
SMYD1,2,88067825,88113384
MIR4780,2,88082519,88082599
FABP1,2,88122982,88128062
LOC101928347,2,88137206,88138538
THNSL2,2,88170346,88186627
RNY4P15,2,88229572,88229664
LOC124907855,2,88284328,88285150
LOC124906155,2,88307360,88307463
MRPL45P1,2,88364395,88365622
RNU6-1168P,2,88383494,88383597
RNU6-1007P,2,88414898,88415004
RPL38P6,2,88428075,88428620
FOXI3,2,88446787,88452693
TEX37,2,88524649,88529585
LOC101928371,2,88538720,88575610
EIF2AK3,2,88556741,88628145
EIF2AK3-DT,2,88627829,88631825
LOC102724805,2,88651210,88691476
RPIA,2,88691673,88750929
LOC105374853,2,88715272,88723342
ANKRD36BP2,2,88765902,88806596
MALLP2,2,88810151,88825207
MIR4436A,2,88812370,88812454
LOC100132330,2,88818274,88818438
LOC105374854,2,88825371,88829846
IGKDEL,2,88832222,88833331
LOC124907856,2,88853977,88855604
IGK,2,88857361,90235368
IGKC,2,88857361,88857683
IGKJ5,2,88860568,88860605
IGKJ4,2,88860886,88860923
IGKJ3,2,88861221,88861258
IGKJ2,2,88861525,88861563
IGKJ1,2,88861886,88861923
IGKV4-1,2,88885572,88886153
IGKV5-2,2,88897295,88897784
IGKV7-3,2,88915080,88915678
PGBD4P5,2,88922108,88922753
IGKV2-4,2,88931651,88932378
IGKV1-5,2,88947301,88947776
IGKV1-6,2,88966262,88966738
IGKV3-7,2,88978468,88978984
IGKV1-8,2,88992409,88992878
IGKV1-9,2,89009982,89010457
IGKV2-10,2,89019992,89020685
IGKV3-11,2,89027171,89027684
IGKV1-12,2,89040224,89040698
IGKV1-13,2,89045990,89046466
IGKV2-14,2,89078019,89078784
IGKV3-15,2,89085177,89085690
IGKV1-16,2,89099859,89100334
IGKV1-17,2,89117342,89117817
IGKV2-18,2,89128706,89129482
IGKV2-19,2,89134981,89135247
IGKV3-20,2,89142574,89143108
IGKV6-21,2,89159751,89160302
IGKV1-22,2,89170745,89171212
IGKV2-23,2,89172328,89173043
IGKV2-24,2,89176328,89177130
IGKV3-25,2,89192491,89194268
IGKV2-26,2,89196076,89196829
IGKV1-27,2,89213423,89213897
IGKV2-28,2,89221698,89222431
IGKV2-29,2,89234185,89234911
LOC107985910,2,89241484,89244760
IGKV2-30,2,89244781,89245566
IGKV3-31,2,89252198,89252735
IGKV1-32,2,89253541,89254015
IGKV1-33,2,89268001,89268475
IGKV3-34,2,89275255,89275787
IGKV1-35,2,89286696,89287170
IGKV2-36,2,89295224,89295457
IGKV1-37,2,89297264,89297738
IGKV2-38,2,89309903,89310142
IGKV1-39,2,89319625,89320099
IGKV2-40,2,89330116,89330429
LOC102724365,2,89531543,89538797
LOC107985911,2,89542839,89585665
KMT2CP4,2,89625445,89637907
ABCD1P1,2,89763173,89767368
LOC105374862,2,89845814,89850429
IGKV2D-40,2,89851758,89852491
IGKV1D-39,2,89862505,89862979
IGKV2D-38,2,89872463,89872702
IGKV1D-37,2,89884740,89885214
IGKV2D-36,2,89887021,89887254
IGKV1D-35,2,89895314,89895788
IGKV3D-34,2,89906759,89907291
IGKV1D-33,2,89914071,89914545
IGKV1D-32,2,89928422,89928896
IGKV3D-31,2,89929702,89930239
IGKV2D-30,2,89936894,89937679
IGKV2D-29,2,89947542,89948271
IGKV2D-28,2,89960015,89960747
IGKV1D-27,2,89968869,89969344
IGKV2D-26,2,89985952,89986704
IGKV3D-25,2,89988500,89990258
IGKV2D-24,2,90004827,90005629
IGKV2D-23,2,90008911,90009916
IGKV1D-22,2,90010741,90011208
IGKV6D-21,2,90021634,90022185
IGKV3D-20,2,90038945,90039479
IGKV2D-19,2,90046806,90047072
IGKV2D-18,2,90052582,90053358
IGKV6D-41,2,90069688,90070240
IGKV1D-17,2,90082816,90083291
IGKV1D-16,2,90100263,90100738
IGKV3D-15,2,90114887,90115400
IGKV2D-14,2,90121787,90122552
IGKV1D-13,2,90154098,90154574
IGKV1D-12,2,90159860,90160335
IGKV3D-11,2,90172899,90173412
IGKV2D-10,2,90179890,90180655
IGKV1D-42,2,90190213,90190679
IGKV1D-43,2,90210054,90210529
IGKV1D-8,2,90220908,90221382
IGKV3D-7,2,90234837,90235368
LOC101926946,2,90300808,90301522
IGKV1OR2-118,2,90315092,90316061
LOC124905368,2,90359319,90361126
LOC124905938,2,91442056,91444101
LOC101927984,2,91495539,91496243
LOC107985797,2,91562569,91563424
LOC388996,2,91589429,91621501
LSP1P4,2,91636683,91659949
RNA5SP100,2,91674857,91674966
DRD5P1,2,91683885,91686278
KMT2CP5,2,91686102,91712110
NKAIN1P2,2,91723013,91724351
IGSF3P2,2,91736721,91767512
KMT5AP2,2,91747743,91748987
GGT8P,2,91775342,91782127
IGKV1OR2-1,2,91817771,91818248
ABCD1P5,2,91840607,91844011
PABPC1P6,2,91878695,91880403
SLC9B1P2,2,91882906,91931714
ACTR3BP2,2,91941133,91942470
CHEK2P3,2,91963523,91963612
IGKV1OR2-2,2,92034419,92035127
BMS1P23,2,94192531,94208419
LOC107985915,2,94207961,94232956
LOC100133920,2,94575976,94587183
AQP7B,2,94587311,94604628
LOC107985916,2,94622616,94635557
CNN2P11,2,94725476,94725912
GXYLT1P7,2,94734676,94735790
CNN2P8,2,94737296,94738437
LOC100419684,2,94750579,94751295
FAM95A,2,94755326,94761184
CYP4F32P,2,94759259,94760279
ANKRD20A8P,2,94760928,94857075
SNX18P14,2,94786472,94787944
RNU6-1320P,2,94846533,94846639
SOWAHCP5,2,94861338,94862848
LOC442028,2,94868685,94947342
TEKT4,2,94871430,94876823
MTCO1P48,2,94899566,94900661
MTCO3P45,2,94900990,94901602
RPS24P6,2,94912411,94912900
LOC105373487,2,94947592,94962426
LOC124906046,2,95003103,95027029
RN7SL575P,2,95003545,95003843
MAL,2,95025708,95053992
LOC124906047,2,95045885,95048073
LOC124907857,2,95065175,95077042
LOC105373488,2,95074890,95076253
MRPS5,2,95085369,95122003
ZNF514,2,95123105,95159848
ZNF2,2,95165809,95184317
LOC100287523,2,95190634,95192671
SLC2AXP1,2,95196495,95197384
LOC344065,2,95206355,95263586
PROM2,2,95274449,95291302
KCNIP3,2,95297347,95386077
FABP7P2,2,95368535,95368976
LOC124907858,2,95390027,95390892
FAHD2A,2,95402708,95421656
UBTFL5,2,95450305,95451486
LOC100421287,2,95459606,95460162
TRIM43B,2,95477008,95484754
TRIM64FP,2,95514827,95520112
LOC100419920,2,95525215,95527379
OR7E102P,2,95546579,95547574
TRE-CTC13-1,2,95551446,95551517
TRIM51JP,2,95574891,95580947
TRIM43,2,95592001,95599778
LOC100421548,2,95607073,95616589
LOC100421292,2,95616574,95617130
UBTFL3,2,95625250,95626404
LOC124905589,2,95637090,95641801
LOC101926959,2,95665550,95668724
GPAT2P1,2,95792212,95800191
LINC00342,2,95807052,95826981
ANKRD36C,2,95848932,95991824
RN7SL210P,2,96004563,96004850
FAHD2CP,2,96010551,96023136
LOC124900512,2,96010744,96019643
GPAT2,2,96021946,96036265
LOC105373494,2,96049447,96057733
ADRA2B,2,96112876,96116571
ASTL,2,96122818,96138564
DUSP2,2,96143169,96145440
STARD7,2,96184859,96208827
STARD7-AS1,2,96208416,96242623
SNORA112,2,96214639,96214762
TMEM127,2,96248514,96265997
CIAO1,2,96266225,96274173
SNRNP200,2,96274338,96305546
ITPRIPL1,2,96325317,96330507
NCAPH,2,96335766,96377091
NEURL3,2,96497646,96508109
LOC105373496,2,96527940,96532306
ARID5A,2,96536752,96552638
KANSL3,2,96580494,96638312
FER1L5,2,96642764,96704883
LMAN2L,2,96705929,96740064
CNNM4,2,96760902,96811874
MIR3127,2,96798278,96798353
CNNM3-DT,2,96812239,96813657
CNNM3,2,96816268,96837466
LOC124907859,2,96829771,96834389
ANKRD23,2,96837912,96844021
ANKRD39,2,96847990,96858016
SEMA4C,2,96859718,96870830
LOC124908044,2,96868374,96871123
FAM178B,2,96875885,96986580
LOC101927053,2,96919106,96925837
RNA5SP101,2,96956708,96956815
LOC124906158,2,96981282,96981384
LOC100420569,2,97000445,97001584
LOC100421288,2,97008455,97009011
TRIM43CP,2,97025771,97031646
IGKV2OR2-2,2,97050047,97051150
FAHD2B,2,97078748,97094882
GPAT2P2,2,97081436,97083472
RN7SL313P,2,97100587,97100874
ANKRD36,2,97113153,97264521
LOC100506076,2,97278717,97291878
IGKV2OR2-8,2,97331411,97332505
IGKV2OR2-7D,2,97335620,97336659
LOC124907860,2,97339787,97348050
UBE3AP1,2,97351783,97352319
IGKV2OR2-7,2,97372095,97372999
IGKV2OR2-10,2,97376255,97376973
IGKV1OR2-11,2,97386071,97386350
LOC107985920,2,97411795,97421275
LINC02969,2,97416165,97424027
ANKRD36B,2,97492663,97589877
LOC105373499,2,97607095,97612902
UBTFL6,2,97636585,97637765
COX5B,2,97646062,97648383
ACTR1B,2,97655939,97664044
C2orf92,2,97663941,97703066
RNU4-8P,2,97664292,97664970
LOC124900516,2,97664591,97664731
ZAP70,2,97713576,97756364
TMEM131,2,97756336,97995948
LOC124907861,2,97774953,97775666
HMGN1P36,2,97827152,97828350
RNU7-96P,2,97913054,97913117
LOC124905591,2,97997643,98001941
LOC105373501,2,98045236,98052399
VWA3B,2,98087167,98330616
ATP5F1BP1,2,98206130,98207898
CNGA3,2,98346456,98398601
INPP4A,2,98444587,98594392
COA5,2,98599314,98608512
UNC50,2,98608589,98618515
MGAT4A,2,98619106,98731132
YWHAQP5,2,98694115,98695493
LOC124906050,2,98695885,98707817
LOC107985922,2,98731281,98751616
LINC02611,2,98761063,98771898
RNU4-84P,2,98782410,98782553
CRACDL,2,98793846,98936225
RNU7-46P,2,98840680,98840735
TSGA10,2,98997261,99154966
SMC3P1,2,99102013,99103083
C2orf15,2,99141707,99151669
LIPT1,2,99154967,99163137
MITD1,2,99161427,99181058
MRPL30,2,99181184,99199561
LYG2,2,99242246,99261522
LYG1,2,99284238,99304775
LOC107985923,2,99286091,99321783
TXNDC9,2,99306184,99336333
EIF5B,2,99337389,99401326
REV1,2,99400477,99490202
AFF3,2,99545419,100142590
LOC124906051,2,99658050,99661816
LOC105373504,2,99692199,99701580
LINC01104,2,100208254,100251484
LONRF2,2,100271875,100322501
CYCSP7,2,100369631,100370605
CHST10,2,100391860,100417668
RALBP1P2,2,100424542,100426861
NMS,2,100470482,100483280
LOC105373506,2,100476033,100494213
ARPP19P2,2,100509234,100510358
PDCL3,2,100562993,100576739
LOC124906187,2,100577469,100577557
HMGN2P22,2,100591038,100591456
LINC01849,2,100603739,100609358
LOC107985814,2,100640166,100653325
NANOGNBP1,2,100657878,100660944
LINC01868,2,100668032,100679963
LOC105375310,2,100719881,100733858
LOC105373508,2,100739958,100747401
NPAS2,2,100818723,100996829
NPAS2-AS1,2,100972648,100977161
RPL31,2,101002289,101019724
TBC1D8,2,101007228,101151382
LOC100420429,2,101013732,101014393
